feature,mean_importance
feat_11,-0.002564852328563605
feat_24,-0.001661949725858447
feat_57,-0.0015752507670414363
feat_83,-0.0012948912424861625
feat_22,-0.0012658558258444863
feat_18,-0.0010220657393043009
feat_95,-0.0009936815251238907
feat_108,-0.0009060544831162697
feat_59,-0.0008565420804525603
feat_20,-0.0008354691303357198
feat_47,-0.0008293670062714086
feat_101,-0.0007405978494412268
feat_73,-0.0007287926113034749
feat_125,-0.0007213249261507793
feat_111,-0.0006988135702588938
feat_116,-0.0006597536990691433
feat_82,-0.0006472533089618926
feat_93,-0.0005716605801198371
feat_41,-0.0005273329616350298
feat_105,-0.0005201522209599796
feat_62,-0.0005183288868612079
feat_75,-0.0004946265059731613
feat_72,-0.00039464958710511144
feat_71,-0.0003868372665419839
feat_61,-0.00036747841924196224
feat_88,-0.0003565675698665727
feat_115,-0.00030592744573176844
feat_79,-0.00027013639140767155
feat_94,-0.000264638676549267
feat_80,-0.0002613095490114459
feat_87,-0.00024138591117024434
feat_112,-0.0002165823663824007
feat_110,-0.00018655016280910708
feat_31,-0.00013409242781976528
feat_103,-2.8360376450375924e-05
feat_64,-1.3765419905875653e-05
feat_12,1.7996722077229242e-05
feat_97,4.051168040595243e-05
feat_54,6.342072973177792e-05
feat_76,0.00010962877775781976
feat_117,0.0001224282546203659
feat_96,0.00013191059751984646
feat_89,0.00016122110820835367
feat_26,0.00018986633641804307
feat_13,0.00019951235686865854
feat_34,0.00025949128373967676
feat_100,0.0003375566444373312
feat_56,0.0003470109036145086
feat_113,0.0003677057891105395
feat_21,0.0003692659426574041
feat_52,0.0003726379895291787
feat_29,0.0004070833368191362
feat_106,0.00042469221475494034
feat_9,0.00046371348971827595
feat_65,0.0004664063491733872
feat_70,0.00047817319557827973
feat_90,0.0005416341456390139
feat_10,0.0005582066414431929
feat_118,0.0005686743517597792
feat_44,0.0005708565776892715
feat_120,0.0005759616176922222
feat_67,0.000577555982586242
feat_121,0.0006566908966173512
feat_92,0.0006635007321881492
feat_86,0.0007478279410771061
feat_126,0.000803739868754727
feat_91,0.0008138748567960485
feat_8,0.0008180967521777882
feat_49,0.0009159358953244156
feat_119,0.0010102430153294817
feat_3,0.0011617469823412608
feat_84,0.0011954740399916508
feat_17,0.0012926206516867377
feat_53,0.001331210103878755
feat_38,0.0014162108731993195
feat_32,0.0014660382982345066
feat_45,0.0015023723705650082
feat_66,0.0015411607378285064
feat_99,0.0015752554493252413
feat_14,0.001600514792806762
feat_30,0.001612826212618801
feat_102,0.0016267724609820178
feat_127,0.0016498314808736537
feat_69,0.0016772530854969104
feat_39,0.001698851902697518
feat_46,0.0017075007315550338
feat_123,0.0017227969479393756
feat_43,0.001819749780111546
feat_107,0.001857403759753029
feat_78,0.001866531211635647
feat_68,0.001932754765195499
feat_35,0.0019397429802435306
feat_55,0.0019612673567937387
feat_85,0.001970467295530187
feat_104,0.0021280738304156666
feat_114,0.002180704393311639
feat_4,0.0024189508836187645
feat_48,0.0025062138985035842
feat_74,0.002613211147540162
feat_42,0.002723440729577953
feat_0,0.0028089832426214435
feat_109,0.003129903843510129
feat_77,0.0031505570487061485
feat_98,0.0032004554845076693
feat_124,0.003326073845194588
feat_1,0.0034566561638717853
feat_50,0.0037289878963971067
feat_51,0.0037594455397271576
feat_23,0.003916159349593084
feat_33,0.003966520678431795
feat_60,0.004018730293423612
feat_28,0.0043814119194884645
feat_19,0.004624020720350508
feat_36,0.004906079419479581
feat_37,0.0058812661935828455
feat_58,0.0061278961342041026
feat_63,0.00707501030304194
feat_122,0.007150741896080381
feat_2,0.008518014239591153
feat_5,0.0092975657250566
feat_25,0.009594205508915099
feat_15,0.010452808721066732
feat_27,0.010755103343321814
feat_40,0.011605121285971864
feat_81,0.015049676825530111
feat_16,0.018578631762493636
feat_6,0.021867623045315754
feat_7,0.034078070982407095
