feature,mean_importance
feat_15,-0.006793730286534116
feat_121,-0.005892484459835101
feat_75,-0.0018514897617901483
feat_18,-0.0017872720881647376
feat_10,-0.0016223714781202104
feat_71,-0.0015348137627374304
feat_44,-0.0014463218544639388
feat_97,-0.0010623220307927506
feat_95,-0.0010537219537326338
feat_21,-0.0008470246181085273
feat_114,-0.0008242528466955168
feat_41,-0.0007853619640701525
feat_76,-0.0007509107203425236
feat_125,-0.0007506348535360141
feat_31,-0.0007065922642863987
feat_62,-0.0006713620240716755
feat_117,-0.0006341289939010952
feat_85,-0.000630403310978167
feat_94,-0.0006287110240637217
feat_30,-0.0005829784111334613
feat_108,-0.0005545148718798965
feat_111,-0.0005164208888941646
feat_74,-0.0005075216071533273
feat_61,-0.0005032104659207671
feat_126,-0.0004399891152903956
feat_90,-0.00042510413373944014
feat_107,-0.00041893872754046325
feat_65,-0.00037535061126325875
feat_100,-0.0003232526623238918
feat_93,-0.0003118078799841717
feat_120,-0.0003039680937551914
feat_115,-0.00030384844495561224
feat_103,-0.00028723546465887485
feat_66,-0.00023397886233416098
feat_112,-0.00020754381908709706
feat_87,-0.00017256536617666908
feat_105,-0.00013423511056103176
feat_8,-0.00011935519886201451
feat_64,-0.00010015640459453135
feat_69,-8.196410107685903e-05
feat_3,-7.916309667668208e-05
feat_34,-3.078804991480943e-05
feat_113,-7.732508748814482e-06
feat_102,1.6377352547647382e-05
feat_26,2.999385704254287e-05
feat_39,3.0134234698353525e-05
feat_24,3.134388688843526e-05
feat_67,8.023279751228074e-05
feat_57,8.86686106500445e-05
feat_59,0.00011187371013625658
feat_89,0.00015867768505584134
feat_79,0.00016663063733604044
feat_35,0.00019886510082651744
feat_50,0.0002221766203766018
feat_49,0.00035793514121140735
feat_104,0.00036824551284675433
feat_80,0.0003701752621304566
feat_32,0.0003715047770040503
feat_84,0.0003908419089128978
feat_72,0.0003925088673651267
feat_54,0.0003985374926172014
feat_116,0.0004208318139549361
feat_29,0.0004514237374029895
feat_92,0.0005328594235978867
feat_91,0.0005664199656391755
feat_118,0.0005826460666533029
feat_12,0.0006024915011975773
feat_98,0.0006154921036872985
feat_122,0.0006415803769914241
feat_47,0.0006801066883050267
feat_124,0.0006806339141863793
feat_86,0.0006971322225732158
feat_68,0.0007050883333186598
feat_11,0.0007130046136655244
feat_73,0.0007294569698600206
feat_55,0.0007872738105694444
feat_77,0.0008043977059170926
feat_110,0.0008451343523557364
feat_109,0.0008740218913320108
feat_127,0.0008788830784587809
feat_51,0.0009046292910474208
feat_17,0.0009080671551545905
feat_56,0.0009588011450076151
feat_101,0.001106463095580934
feat_123,0.0011089079085044196
feat_82,0.0011201786130817571
feat_83,0.0012713459165509145
feat_46,0.001296812640912992
feat_106,0.0013606647223824541
feat_96,0.0014027440582384588
feat_52,0.0014108173235383604
feat_45,0.0014292941471926834
feat_70,0.0015089160032385695
feat_25,0.0015360682992411113
feat_43,0.0015423101252267425
feat_88,0.0015593943743264394
feat_13,0.001684008826429917
feat_20,0.0017402830486596965
feat_1,0.0017538082654463994
feat_23,0.0020121757712564304
feat_48,0.0020731004515399665
feat_0,0.002174027857689542
feat_53,0.0025054779577478037
feat_42,0.0025259304776190207
feat_99,0.002653288233932627
feat_78,0.0027305612690997627
feat_60,0.00279436438792966
feat_14,0.0027956981378433944
feat_9,0.002903355335729785
feat_119,0.0029411525853618057
feat_22,0.0029953283514647655
feat_37,0.0031309328521951897
feat_4,0.0032636461927427083
feat_33,0.003532834898375814
feat_63,0.003550185712277343
feat_38,0.004529795871437914
feat_28,0.004616923303769482
feat_2,0.005778890518640334
feat_27,0.005852418557245165
feat_81,0.007114870268577556
feat_40,0.007639008870369879
feat_36,0.007878163942298922
feat_58,0.008386240541256562
feat_19,0.008697984476510845
feat_5,0.009541957487181096
feat_6,0.015287439238793787
feat_16,0.01654311228918226
feat_7,0.025325834009781212
