feature,mean_importance
feat_123,-0.0024954392195190023
feat_85,-0.0017148445735729156
feat_60,-0.0013302393053285177
feat_61,-0.0011608294288488307
feat_52,-0.000980383834523324
feat_121,-0.0009651791405735465
feat_26,-0.0009335296045106745
feat_32,-0.0008322577884995353
feat_70,-0.0008127410187308337
feat_21,-0.0007067054720247601
feat_44,-0.0006604433079243632
feat_24,-0.0005952738131345559
feat_68,-0.0005865437727738509
feat_62,-0.0005850293171143717
feat_35,-0.0005603527559236765
feat_125,-0.0005553128668953188
feat_88,-0.0005335903040576851
feat_127,-0.0005293065482507853
feat_100,-0.00048100342640438053
feat_104,-0.0004666551676249187
feat_76,-0.0004511615185672557
feat_9,-0.00038464850866808397
feat_46,-0.0003777965486829071
feat_65,-0.0003551244022628186
feat_110,-0.0003261200235550099
feat_74,-0.0003258097287246464
feat_47,-0.0002731840706772681
feat_86,-0.00027067805722220674
feat_84,-0.00018541225959776143
feat_89,-0.00014615316070127894
feat_73,-0.00014176768659157624
feat_97,-0.00010551501009483654
feat_1,-8.50010454714889e-05
feat_103,-7.562001515246664e-05
feat_111,-7.427162901230133e-05
feat_94,-6.989424768111263e-05
feat_0,-1.5571265431280068e-05
feat_29,4.058450178523465e-06
feat_91,4.8343668719685875e-05
feat_92,7.633199006478187e-05
feat_39,0.00019714106897501528
feat_55,0.0002311138419279768
feat_82,0.00025066590437186067
feat_59,0.00025673990944574676
feat_71,0.0002675428297421956
feat_126,0.0003347293393922257
feat_122,0.0003978240872544836
feat_48,0.00040805926649627454
feat_118,0.0004970793995238365
feat_79,0.0005032231865292891
feat_101,0.0005522595846012779
feat_50,0.0005893920454423052
feat_34,0.0006117092020997639
feat_57,0.0006657552015680412
feat_11,0.0006843576691126563
feat_67,0.0007433402196933558
feat_115,0.000793237906834543
feat_56,0.0007983919064432187
feat_113,0.0008159955661749318
feat_53,0.0008689478803240114
feat_117,0.0008701576004624068
feat_93,0.0008809931296326123
feat_98,0.0009923754346315762
feat_107,0.0010529396788428347
feat_75,0.0010575703369441135
feat_87,0.0010633522399222217
feat_80,0.0011734518858546484
feat_124,0.001199208018833753
feat_112,0.0012083735995435108
feat_90,0.0012097044435733118
feat_120,0.0012460609270192658
feat_64,0.0012498943178535615
feat_72,0.001251933103655367
feat_106,0.0012663472196767557
feat_18,0.0013208064158150678
feat_49,0.001453302657146005
feat_116,0.0014647966649667943
feat_83,0.001556914516045582
feat_41,0.0015936465999718096
feat_31,0.0016224595380467833
feat_8,0.001625859838099908
feat_96,0.001641493011280959
feat_66,0.0017599235169261317
feat_99,0.0019198294064402654
feat_38,0.0019982628293288007
feat_12,0.002116017221221811
feat_114,0.0021533964236361445
feat_4,0.002179326967337447
feat_45,0.0022606348766835314
feat_95,0.0023082886704646867
feat_69,0.002325549331070498
feat_54,0.002371577671618441
feat_33,0.0023808707323229594
feat_102,0.0023935084297680874
feat_14,0.0025954094811025063
feat_10,0.0026668759351638595
feat_119,0.002710424190179972
feat_37,0.00271490558520644
feat_109,0.0027358962660966714
feat_105,0.0027535950663847507
feat_63,0.002836100508085071
feat_42,0.0030262812468815127
feat_30,0.0030374284148949604
feat_3,0.003135986882964992
feat_78,0.0033805386049424293
feat_40,0.0036875082564778562
feat_20,0.003849818658562065
feat_23,0.0040010118515735995
feat_77,0.004023357613275791
feat_17,0.004213362720385305
feat_51,0.004314311081521871
feat_43,0.004342906369484978
feat_108,0.004704657545033975
feat_36,0.004812816792186259
feat_28,0.005464431918899582
feat_13,0.0059430639508187165
feat_25,0.006878168079924141
feat_58,0.008216854090896963
feat_15,0.0083286250522274
feat_2,0.008462794551094045
feat_19,0.008604463912397243
feat_22,0.008768795923543316
feat_27,0.009562905995869064
feat_16,0.015115799993106482
feat_5,0.016155004079381106
feat_6,0.018818590273135018
feat_81,0.019731104744341876
feat_7,0.03614969849217131
