feature,mean_importance
feat_32,-0.0030473312704724976
feat_59,-0.00239749631385735
feat_29,-0.002130044858530189
feat_50,-0.001556135007837467
feat_30,-0.0013396431951310684
feat_72,-0.001330628538541867
feat_89,-0.0013284307219346258
feat_118,-0.0009982273841035783
feat_64,-0.00098424135922075
feat_97,-0.0009155153303710639
feat_104,-0.0007882935099998046
feat_26,-0.0007671951982062275
feat_110,-0.0007518304412972743
feat_115,-0.0005779363525622472
feat_117,-0.00057629529740304
feat_82,-0.0005572473097736674
feat_125,-0.0005545011724522153
feat_79,-0.0005485055080171941
feat_35,-0.0005371949652550612
feat_102,-0.0005324416921359987
feat_122,-0.0005236890848182129
feat_75,-0.0004824221131701556
feat_8,-0.0004555988477026762
feat_88,-0.0004387626446753945
feat_14,-0.00035681864328716004
feat_112,-0.0002864018265041679
feat_24,-0.00019190702953959527
feat_92,-0.00018718120188918608
feat_51,-0.00015599351276043282
feat_103,-0.0001531491786920247
feat_105,-0.00012404919460560216
feat_93,-0.00011180648073443323
feat_74,-0.00010493702473470811
feat_76,-1.9040991194274604e-05
feat_41,4.9354289766556644e-05
feat_80,6.610920489245054e-05
feat_67,9.024975233462573e-05
feat_94,0.00010578373473262293
feat_73,0.00012346614059566274
feat_116,0.00019234925901816523
feat_62,0.00023241777743721048
feat_87,0.00023860633459364954
feat_84,0.0002522429143974714
feat_70,0.0002935035441888445
feat_86,0.0003346880549283782
feat_124,0.00036307408293099195
feat_109,0.00037182544382776685
feat_126,0.0003733969199356535
feat_121,0.0004333226080257324
feat_46,0.00046934405289060787
feat_56,0.00048444290363804934
feat_113,0.0005094610230019558
feat_127,0.0005261277305433243
feat_101,0.0005922247276308745
feat_31,0.0005956051353189551
feat_69,0.000601453764949933
feat_49,0.0006108959023800375
feat_123,0.0006139536014666547
feat_85,0.0006807977882365756
feat_1,0.0007720388248610765
feat_21,0.0007783122622663674
feat_120,0.0008844012637496901
feat_107,0.0009252197061445644
feat_55,0.0009515697067739692
feat_4,0.0009616626160073416
feat_96,0.0009745030805198063
feat_11,0.0010019285671062582
feat_100,0.0010162307321095244
feat_57,0.001045831652265794
feat_68,0.0010686609092860123
feat_95,0.0010732302556768936
feat_60,0.0011044631111324144
feat_18,0.0011065152810876722
feat_39,0.0011096943669050674
feat_52,0.0011280746823372656
feat_61,0.0011421800280382755
feat_53,0.0011531943813751111
feat_66,0.001174558240654755
feat_91,0.0011922054948021454
feat_54,0.0012366374315947004
feat_71,0.0012724716358200271
feat_47,0.0013888886278679235
feat_13,0.0015238410011459314
feat_33,0.0015736533026056154
feat_111,0.0015955601554457298
feat_98,0.0016335409737990637
feat_99,0.0016498824089571818
feat_90,0.0016746567072167596
feat_119,0.0017479459159186472
feat_83,0.0018644362814739912
feat_114,0.001997729183270236
feat_48,0.002028639493171602
feat_77,0.0020483941106795634
feat_45,0.002094983955490348
feat_63,0.0020953751678649767
feat_12,0.002131326691512192
feat_34,0.002180793405795267
feat_17,0.002284693245461722
feat_65,0.002290435387777978
feat_44,0.002501104313708291
feat_106,0.0025248534183537562
feat_9,0.0025492440950360294
feat_42,0.002674130352436732
feat_0,0.003025871356064802
feat_36,0.0031841096026644423
feat_43,0.0033099500635831005
feat_10,0.0033399817688462897
feat_37,0.0036576520372334277
feat_38,0.003737876374544791
feat_78,0.0038734733147161695
feat_40,0.004328870353579295
feat_28,0.004385992690911178
feat_3,0.004709948987029322
feat_23,0.004750322313857103
feat_108,0.004851789476163893
feat_20,0.005893713613621588
feat_22,0.006627204608978277
feat_27,0.007286804582988781
feat_2,0.007743303353588105
feat_19,0.009967684510026631
feat_5,0.0104735016351027
feat_25,0.010508147352532892
feat_58,0.012570607959862512
feat_16,0.012596426487024814
feat_15,0.013882525999749684
feat_81,0.015430920595234477
feat_6,0.015485378636732227
feat_7,0.036936157268210666
