feature,mean_importance
feat_46,-0.0022809107029775565
feat_79,-0.0019845835692263504
feat_44,-0.0019782827293952643
feat_103,-0.0019093712156500909
feat_95,-0.0016469159933267363
feat_65,-0.001268153923649873
feat_70,-0.001133372305148761
feat_35,-0.0010091711715799257
feat_111,-0.000954005801942781
feat_87,-0.0009066416488441309
feat_117,-0.0008566376573356349
feat_47,-0.0008560025078911737
feat_29,-0.0008023824997640761
feat_33,-0.0007976407474817205
feat_43,-0.0007938148942506329
feat_82,-0.0006907699154917512
feat_21,-0.0004763509822379941
feat_50,-0.00046623947059560856
feat_90,-0.0004334123401041667
feat_71,-0.0004060359180601658
feat_12,-0.0003897291039102191
feat_76,-0.00035576526494545123
feat_124,-0.000304854966602508
feat_62,-0.00028226847977488314
feat_120,-0.00022863229461731472
feat_31,-0.00021795449453658743
feat_104,-0.00020539799858538822
feat_28,-0.0001631817985976447
feat_100,-0.00016100597171673226
feat_121,-0.00015275650940260732
feat_112,-0.00014972421025991612
feat_98,-0.00010979091548786179
feat_41,-8.572343999466714e-05
feat_30,-2.282776950719434e-05
feat_72,2.6698598259100593e-06
feat_66,1.6278204169051236e-05
feat_116,4.844640746131113e-05
feat_73,5.251000769270764e-05
feat_67,5.6067147245952854e-05
feat_32,6.776430120460918e-05
feat_93,7.76815217227833e-05
feat_57,9.432380654812444e-05
feat_125,9.633031642828361e-05
feat_92,0.00010820170360699155
feat_110,0.00012737574861747535
feat_91,0.00013552764210069678
feat_86,0.00015889690407364654
feat_119,0.00019791481592887906
feat_84,0.00022225012525995959
feat_51,0.0002265640297746785
feat_126,0.0002651319643801386
feat_99,0.0002813597450189276
feat_89,0.0003241959169804076
feat_115,0.0003693256784395027
feat_64,0.0004068761341063931
feat_14,0.00045178994170460565
feat_97,0.00045832077828398263
feat_101,0.0004615282276476007
feat_18,0.0004685373353809696
feat_105,0.0004946871863307001
feat_56,0.0005078375218400932
feat_1,0.0005600507234365448
feat_59,0.0005874832630792914
feat_55,0.0006440495326191842
feat_118,0.0007260675110500436
feat_85,0.000727031231801445
feat_68,0.0008281583231019463
feat_122,0.0008308040209601408
feat_75,0.0008546508985134427
feat_8,0.0009319216856693791
feat_45,0.0009429946072774919
feat_39,0.000961369109530108
feat_94,0.0009948450740392412
feat_26,0.0010010662004179105
feat_96,0.0010537352253641385
feat_49,0.0012252573397173894
feat_24,0.0012644494695932095
feat_17,0.0014268670407091566
feat_23,0.0014353946408799834
feat_113,0.0015008100665627744
feat_127,0.0015277600400847914
feat_61,0.0015534124898863634
feat_52,0.0015964801723922228
feat_34,0.0016472632553695243
feat_53,0.0017101408137992547
feat_80,0.0017762370177684117
feat_0,0.0019211810486779112
feat_48,0.002063927235232921
feat_107,0.002075018785966387
feat_106,0.002130715384806292
feat_123,0.002144927668729646
feat_74,0.0021469618973973593
feat_102,0.002207780030568496
feat_88,0.002232507075125567
feat_77,0.002323645598737678
feat_108,0.0023834615376923775
feat_13,0.00248455180727829
feat_83,0.002592315110583998
feat_11,0.002658831196864009
feat_114,0.0026962470520705438
feat_15,0.0027030901287689924
feat_78,0.0027923764240021633
feat_9,0.0028123746644414414
feat_20,0.0028618865330011455
feat_37,0.0029561147617431114
feat_109,0.003159085499063985
feat_63,0.0032440383246962632
feat_54,0.0032649035211448573
feat_58,0.0035692570364808775
feat_4,0.003763475414741757
feat_10,0.003807093143365958
feat_60,0.003980501643735224
feat_69,0.004040824683039878
feat_3,0.004102978036948102
feat_25,0.004599541590832446
feat_22,0.004637079697760682
feat_40,0.0048538435218152595
feat_27,0.005485049121249852
feat_36,0.006399481051677291
feat_42,0.006938739283877138
feat_2,0.0072218751586633715
feat_38,0.008931607304510614
feat_5,0.00910313804560634
feat_19,0.010564854424799531
feat_16,0.014799387599358772
feat_6,0.015066197460292696
feat_81,0.015848798077053992
feat_7,0.02973875977870364
