feature,mean_importance
feat_11,-0.002301239590705806
feat_117,-0.0022696949781340512
feat_107,-0.0020924858957187763
feat_31,-0.0017498911422365814
feat_37,-0.0016509221310701204
feat_49,-0.001298468116840823
feat_0,-0.0010610792690097127
feat_116,-0.0009230080574883948
feat_94,-0.0008238912222005901
feat_99,-0.0008044143333614473
feat_97,-0.0008043570959083368
feat_30,-0.0007758846228224537
feat_121,-0.0006714245025660537
feat_14,-0.0006700300473604815
feat_48,-0.0006698434727358648
feat_89,-0.0005597327720065825
feat_87,-0.0004464445894535096
feat_90,-0.00029316171062057086
feat_79,-0.00023319462355138044
feat_52,-0.00021901743646670634
feat_91,-0.00020588852375456047
feat_32,-0.00018377173617492026
feat_72,-0.00017534352712718083
feat_119,-0.00014231804854252238
feat_120,-0.00013550724400721582
feat_29,-0.0001261687543924861
feat_101,-9.730613106089248e-05
feat_111,-9.426800341878483e-05
feat_110,-8.049088706905128e-05
feat_62,-7.977959887028874e-05
feat_80,-6.252115366229827e-05
feat_71,5.158168770855731e-05
feat_84,6.552392293703856e-05
feat_127,6.652585713446957e-05
feat_82,0.00021306024570022508
feat_34,0.00023257838550316823
feat_4,0.00023574584452739077
feat_126,0.00023587403281590812
feat_92,0.0003207330902924799
feat_100,0.0003590140264034147
feat_61,0.00036298860490386887
feat_53,0.00043910572713801166
feat_75,0.0004658305101522098
feat_104,0.0004847791198805629
feat_96,0.0005367136800719985
feat_59,0.0005506579726495042
feat_95,0.0006450182383002323
feat_64,0.0006550721933237025
feat_113,0.000675485199915804
feat_86,0.000722633001422257
feat_109,0.00072288861558516
feat_54,0.0007534604496703512
feat_67,0.0007695856449866367
feat_115,0.0007769504854318931
feat_88,0.0007832500619465943
feat_24,0.0008531951060495979
feat_8,0.0009096452706183645
feat_70,0.0009530741831595968
feat_47,0.0009580388546849061
feat_93,0.0009658165672872254
feat_74,0.0010531861961809996
feat_125,0.0010608145122530833
feat_105,0.0010784082177962562
feat_102,0.001095190843778271
feat_98,0.0011228569837484325
feat_26,0.0011532554071258306
feat_76,0.0012102944089512403
feat_65,0.0012448202154349275
feat_60,0.0012470996597037543
feat_118,0.0012627291806979856
feat_46,0.0012773724340513937
feat_73,0.0012841936750050298
feat_112,0.001296568533305975
feat_18,0.0013198547768460856
feat_57,0.0013225538692096972
feat_43,0.0013621791771676994
feat_35,0.0013831102942796214
feat_68,0.0014164452429900499
feat_56,0.0014636771920957692
feat_108,0.0014916452744878183
feat_21,0.0015678404674311698
feat_44,0.0016190548674154925
feat_13,0.001649405012399119
feat_42,0.0016898352036076147
feat_39,0.0017556563541442083
feat_103,0.0018280146551738375
feat_66,0.0018586202474260237
feat_23,0.0018760261364805908
feat_83,0.001887617220998794
feat_78,0.001905849472849952
feat_124,0.002083821132937325
feat_50,0.0021306042462612583
feat_55,0.0021696465086918693
feat_41,0.002187709760860668
feat_33,0.002230301323382133
feat_123,0.0023771469859600546
feat_12,0.002583264545110575
feat_3,0.0027998991002538
feat_17,0.0029071975809814576
feat_1,0.002983357668650788
feat_85,0.003006114999156928
feat_9,0.0031062902150988726
feat_106,0.003586529425296603
feat_10,0.0037653829729245693
feat_51,0.004272738573663881
feat_114,0.004347590153961689
feat_63,0.004557255143311156
feat_122,0.004880892201318643
feat_45,0.0049212891980369156
feat_27,0.005290036542989584
feat_77,0.005312439947955716
feat_2,0.0055268341086399
feat_69,0.00566876516658652
feat_40,0.005903770344916137
feat_20,0.00607544932825248
feat_19,0.006371803162792777
feat_22,0.006756598160647576
feat_38,0.007593331397432235
feat_36,0.008249919301469611
feat_15,0.00838058334369507
feat_25,0.00873593116183633
feat_58,0.009301556449640813
feat_28,0.010032343919594667
feat_5,0.011005819396327787
feat_81,0.013404420693566888
feat_6,0.013527348961179885
feat_16,0.017078026189169225
feat_7,0.027827774717503286
