feature,mean_importance
feat_61,-0.002145958999066733
feat_11,-0.0017436639207121462
feat_83,-0.0015763069755846404
feat_84,-0.001451551360773551
feat_112,-0.001374228923118359
feat_24,-0.0012720615044006234
feat_86,-0.00102382036755424
feat_62,-0.0009926623283804449
feat_87,-0.0008900321184919235
feat_49,-0.000808747440072044
feat_89,-0.000790481130415599
feat_26,-0.0007334996063184773
feat_93,-0.0007063030242473678
feat_85,-0.0006747444965953919
feat_95,-0.0006247995542712159
feat_120,-0.0005879731395838528
feat_72,-0.0005611530055961378
feat_35,-0.0005079055012349398
feat_8,-0.00045642570238850765
feat_115,-0.0004550202122716174
feat_113,-0.0004230089610749221
feat_103,-0.0004076503833981837
feat_31,-0.00034033747487798304
feat_68,-0.00031265724409821336
feat_47,-0.00030406700235054986
feat_18,-0.00024556709651255557
feat_92,-0.0002367716073055748
feat_48,-0.00023500693747620095
feat_64,-0.00019922525818933946
feat_105,-0.00017248658280490936
feat_116,-0.00013167912995821763
feat_117,-0.00011953786169851543
feat_57,-5.781855207618314e-05
feat_56,-4.481503705262568e-05
feat_88,-4.43434632765971e-05
feat_34,-3.817462868622723e-05
feat_29,-1.2865467386058427e-05
feat_110,-1.0787157555181004e-05
feat_118,-1.0572723043833498e-05
feat_125,-6.340287611306117e-06
feat_82,-3.2538593027098274e-06
feat_90,2.5548315282564182e-05
feat_71,2.9209065659929755e-05
feat_39,2.946089557780418e-05
feat_121,4.364677992636512e-05
feat_114,4.594462167377689e-05
feat_107,6.605989178596339e-05
feat_20,9.054403893216101e-05
feat_101,0.00010727416065883232
feat_97,0.00022780774751294253
feat_21,0.0003148250112678497
feat_94,0.0003881606327927445
feat_54,0.00038909347258235804
feat_70,0.0004126672539442877
feat_76,0.00041867383488309874
feat_22,0.00044507555145030243
feat_4,0.00048091164043981836
feat_46,0.0004920622404261277
feat_41,0.0005069462424112991
feat_111,0.0005145216427488109
feat_104,0.0005391772213637402
feat_80,0.0006067208543022229
feat_55,0.00064791295754969
feat_65,0.0006700627798099212
feat_44,0.000716880908088191
feat_75,0.0007185741298759707
feat_79,0.0007188635108742903
feat_66,0.0007697761706844996
feat_9,0.0008024157624950013
feat_108,0.0008753595861579422
feat_91,0.0009437408856640239
feat_126,0.0009475897279530799
feat_42,0.0009905083165118844
feat_52,0.0009958421883554003
feat_30,0.0010041593130419636
feat_124,0.0011040970630722402
feat_78,0.0011112964193022324
feat_99,0.0011752750852908722
feat_32,0.0012198094205095433
feat_59,0.0013118261683998655
feat_127,0.0013622393554613588
feat_53,0.0014332447326770082
feat_10,0.001584482023675271
feat_96,0.0016239615204470814
feat_43,0.0016858037862503394
feat_14,0.0017204449848182701
feat_98,0.0017813601208425123
feat_12,0.0018140789087688347
feat_67,0.0018871184687629717
feat_123,0.0019214606693481295
feat_69,0.0019506312517851843
feat_36,0.0019947103802063102
feat_106,0.002052256326761359
feat_109,0.002056802091415122
feat_119,0.0020912171736964026
feat_102,0.0021394077400826773
feat_45,0.002223935503292207
feat_13,0.002272305262469598
feat_122,0.0023007931739675415
feat_77,0.0023745512095078468
feat_73,0.0025626443481453487
feat_50,0.002801839848690757
feat_74,0.0028716444773356107
feat_33,0.0029799119302806433
feat_100,0.0030754434500388063
feat_1,0.0031361856564984026
feat_63,0.0031895362077965393
feat_3,0.0033459615187374503
feat_60,0.0035115197534802745
feat_51,0.0041170416412834145
feat_58,0.0042922440533399
feat_23,0.004394064081473558
feat_0,0.0044206450955663005
feat_17,0.004588253334828196
feat_28,0.005039408135501011
feat_37,0.005282293638654312
feat_38,0.0056155694181407425
feat_27,0.006039481759406229
feat_40,0.006413227441079261
feat_2,0.006809954084235392
feat_5,0.007805635908153708
feat_25,0.009511569889796578
feat_81,0.01205485737913008
feat_15,0.012844060211648679
feat_19,0.013163592007620984
feat_16,0.016931605067148102
feat_6,0.01799577220324138
feat_7,0.03220235755332228
