feature,mean_importance
feat_86,-0.003122272812199167
feat_79,-0.002286540051094721
feat_13,-0.0022482477661527334
feat_110_multiply_feat_28,-0.0018258752570179614
feat_82,-0.0016772521860966671
feat_42,-0.0016287113864533742
feat_45,-0.0016273966783775019
feat_73,-0.0015416291014170636
feat_0,-0.0014000118822139918
feat_119,-0.0013093326676866467
feat_81_multiply_feat_38,-0.001206416078524164
feat_57,-0.0011625564219909456
feat_62,-0.0011458334845921181
feat_17,-0.0009267488714835403
feat_76,-0.0008763100465580598
feat_75,-0.0008657405625847713
feat_94,-0.0008422296851971822
feat_83,-0.0008055363424392947
feat_49,-0.0007705093629051474
feat_117,-0.000656197159280314
feat_34,-0.0005460386823678221
feat_33_ratio_feat_88,-0.0004678404824263405
feat_113,-0.0004250434530620684
feat_71,-0.00041526091347570125
feat_87,-0.00040043728297451954
feat_31,-0.00038472036500583064
feat_56,-0.0003504061910488021
feat_121,-0.0003387864326706458
feat_72,-0.0003337520338791089
feat_89,-0.0003034922498577064
feat_90,-0.00024209456794759275
feat_3,-0.00020944540478460283
feat_66,-0.00020608230491394596
feat_74,-0.0002011895448880363
feat_96,-0.00011086096619545849
feat_35,-6.53308507641448e-05
feat_26,-2.983472366757667e-06
feat_98,3.4366511126382446e-05
feat_2_ratio_feat_103,3.784660716115163e-05
feat_18,7.346953019338187e-05
feat_30,9.379206892279335e-05
feat_43,0.00014904631753422936
feat_85,0.000220946864389715
feat_78_diff_feat_80,0.00022694640175300319
feat_105,0.00023312929718029008
feat_41,0.0002565660699844985
feat_123,0.00033855956880157745
feat_61,0.0003496314099295628
feat_116,0.000422114604975099
feat_55,0.00043061495917082746
feat_100,0.00045541348349622537
feat_81_multiply_feat_47,0.0004771119854399819
feat_106,0.0005093687752738107
feat_84,0.0005287529383282364
feat_91,0.0005868133770193795
feat_26_ratio_feat_31,0.0006479214877927574
feat_47_sum_feat_3,0.0006595812542564028
feat_118,0.000711842569112564
feat_104,0.0007237764380515488
feat_68,0.0007533097617737905
feat_12,0.0007805159357258562
feat_125,0.000828283321151857
feat_107,0.0008351827392717003
feat_111,0.0008524082165062951
feat_32,0.0009229891173767824
feat_94_multiply_feat_17,0.0009243402522401522
feat_50,0.0009243717432666498
feat_67,0.0009914159892148611
feat_120,0.0010368460389613698
feat_64,0.0010749232822033772
feat_24,0.0011038964018239116
feat_97,0.0011600283466002503
feat_53,0.0011690436628406075
feat_80,0.0012229214387204257
feat_8,0.0012301131274971011
feat_112,0.0012309773579896933
feat_29,0.001253481511905985
feat_124,0.0012768780534102354
feat_115,0.001315538167266106
feat_70,0.0013929885645221462
feat_103,0.0014004359187051118
feat_92,0.0014295321755914304
feat_95,0.0014416983936087924
feat_88,0.001490990094013922
feat_46,0.0015560874670310421
feat_65,0.0015821134046698272
feat_47,0.0017226011899371453
feat_52,0.0017698745219362655
feat_39,0.0018348354521465992
feat_78,0.001841343957440489
feat_126,0.0018879746331585956
feat_101,0.0019002108048154387
feat_119_sum_feat_13,0.001967938402597613
feat_63,0.0021160861785981533
feat_54,0.002130369222102346
feat_127,0.002287511983465351
feat_10,0.0023248680782148147
feat_59,0.0023253726573599478
feat_27,0.0024456927006483386
feat_120_sum_feat_3,0.0024601524945203623
feat_99,0.0024999518233821184
feat_44,0.0026532127116163816
feat_114,0.002804092345915321
feat_122,0.002824465742535498
feat_23,0.00290602144474954
feat_102,0.002944605593369398
feat_33,0.003063421334053573
feat_77,0.0031105291374133428
feat_11,0.0031248763619523556
feat_93,0.003177263362648497
feat_110,0.0033274879677067217
feat_69,0.0033473358882856186
feat_21,0.0033517283216526472
feat_108,0.003426011393265438
feat_60,0.0036441425225219428
feat_81,0.0037720969086310506
feat_20,0.003872848839613163
feat_48,0.003970746600585362
feat_50_diff_feat_78,0.003987081054534558
feat_14,0.004156881984548333
feat_28,0.004163224230780793
feat_40,0.004224185746989173
feat_109,0.004238337868379705
feat_37,0.004443861510814684
feat_51,0.004524181897695256
feat_1,0.004948036946228429
feat_9,0.004967310777057166
feat_36,0.005292532411626372
feat_25,0.005639559006503814
feat_22,0.005937708448309609
feat_4,0.0059871486613721995
feat_58,0.00751960112304928
feat_19,0.00918357637913969
feat_15,0.009525793022818797
feat_38,0.01069237073720719
feat_2,0.011074086394437344
feat_5,0.011171087309588712
feat_16,0.017464056899946657
feat_6,0.022609920100562907
feat_7,0.023564767626895456
