feature,mean_importance
feat_88,-0.0004410849111904369
feat_119,-0.00040610027412713023
feat_90,-0.000354083136418426
feat_93,-0.0002903407054266172
feat_79,-0.000269919880980618
feat_127,-0.00016715443424435427
feat_70,-0.00015724895589226407
feat_8,-0.00013701245564670116
feat_116,-0.00012113087504364017
feat_98,-0.00011619875956490056
feat_61,-0.0001092614656102775
feat_102,-0.00010822896429223406
feat_46,-8.963950217704131e-05
feat_82,-8.606037456644344e-05
feat_28,-8.089281252590119e-05
feat_18,-7.004231395941751e-05
feat_100,-5.9514552095629725e-05
feat_105,-5.1051579891447926e-05
feat_87,-4.5512700587035936e-05
feat_53,-4.3899244748502045e-05
feat_66,-4.349989730352277e-05
feat_113,-3.602971687888257e-05
feat_31,-3.496434543412974e-05
feat_103,-2.8837087224875545e-05
feat_47,-2.386568452790172e-05
feat_106,-2.1526973957630702e-05
feat_58,-2.0814685960734992e-05
feat_45,-1.706609034877182e-05
feat_77,-1.5218317789589264e-05
feat_108,-1.4585966863611689e-05
feat_91,-5.6536774930560085e-06
feat_118,0.0
feat_52,0.0
feat_84,0.0
feat_55,0.0
feat_56,0.0
feat_104,0.0
feat_80,0.0
feat_62,0.0
feat_117,0.0
feat_76,0.0
feat_65,0.0
feat_21,0.0
feat_67,0.0
feat_75,0.0
feat_125,0.0
feat_109,0.0
feat_49,0.0
feat_120,0.0
feat_30,0.0
feat_123,0.0
feat_97,0.0
feat_96,0.0
feat_24,0.0
feat_92,0.0
feat_115,0.0
feat_41,0.0
feat_44,0.0
feat_111,0.0
feat_72,0.0
feat_95,6.102858997714122e-06
feat_26,7.26600228682095e-06
feat_73,8.393664203776297e-06
feat_4,9.309590626083164e-06
feat_39,1.3201683102259665e-05
feat_57,1.4599977754770066e-05
feat_89,2.176615837106155e-05
feat_29,3.276145109083472e-05
feat_60,3.556922533904938e-05
feat_86,4.430416508887092e-05
feat_85,4.8865484394644554e-05
feat_126,5.4953055340334346e-05
feat_14,6.151045618310035e-05
feat_78,6.648002931375352e-05
feat_50,7.98153867430873e-05
feat_36,8.859125152080872e-05
feat_10,8.958451805360924e-05
feat_110,9.819567157549613e-05
feat_114,9.887716226262278e-05
feat_121,0.00010421518574510458
feat_71,0.00011116258454673123
feat_59,0.00012205065597714615
feat_68,0.00013087503777189368
feat_124,0.00013204046472132803
feat_33,0.00013280373419157775
feat_64,0.00013602144405249205
feat_20,0.00013844719883677749
feat_9,0.00015242357833571417
feat_107,0.00015504735131153247
feat_69,0.00018046954911370426
feat_12,0.00019382158447407428
feat_74,0.00020752917517747883
feat_35,0.00021475141260154373
feat_94,0.00022363012990851417
feat_83,0.0002467898449072248
feat_23,0.0002636995731561065
feat_13,0.0002792782354040568
feat_99,0.0002807578544595568
feat_22,0.0002886280123370444
feat_112,0.00030866236073152643
feat_32,0.000332364987835021
feat_42,0.00037981683819916513
feat_11,0.00038144942968187934
feat_34,0.00039496206587905645
feat_122,0.0004049647684295721
feat_51,0.0004176581153664483
feat_101,0.00042073802078901323
feat_0,0.00043654821411283075
feat_37,0.00048002572383722966
feat_43,0.0005011576073639112
feat_54,0.000516473285109198
feat_27,0.0005767221610054385
feat_48,0.0006185431718923606
feat_38,0.0006990487441743021
feat_3,0.0007311811400307011
feat_17,0.0010506313239035058
feat_15,0.0014444275476655833
feat_40,0.0017299180114310087
feat_1,0.001973268864263966
feat_25,0.002848059634686262
feat_81,0.0031937502804121553
feat_63,0.0034335273171894444
feat_19,0.004092406463532372
feat_2,0.004605496469121162
feat_5,0.005389941262034403
feat_6,0.008010373265096193
feat_16,0.014205306861402044
feat_7,0.03549813900702623
