feature,mean_importance
feat_107,-0.0002790571404327036
feat_97,-0.00022720803079216977
feat_45,-0.00019778851679466136
feat_76,-0.0001753338244678382
feat_38,-0.00015757088071506332
feat_30,-0.0001506824940510132
feat_73,-0.00014833243707075284
feat_35,-0.00013924230372919233
feat_34,-0.00012945829965147482
feat_105,-0.0001235003141543789
feat_18,-0.00010911839768521503
feat_43,-0.0001047392839012673
feat_96,-8.613892588411609e-05
feat_78,-8.507028702777752e-05
feat_90,-8.200782274925267e-05
feat_109,-7.373795213632129e-05
feat_71,-6.550057740515314e-05
feat_50,-6.542449912556591e-05
feat_68,-6.0119151423965175e-05
feat_101,-5.8954049900572517e-05
feat_89,-5.1717701024367455e-05
feat_41,-4.61475274690315e-05
feat_87,-2.9392700052222055e-05
feat_25,-2.9250117532297892e-05
feat_22,-2.505579152245474e-05
feat_49,-2.34326173014221e-05
feat_85,-2.0890089373759578e-05
feat_56,-1.924426654063005e-05
feat_91,-1.830338813366694e-05
feat_64,-1.6754042851507833e-05
feat_39,0.0
feat_79,0.0
feat_119,0.0
feat_62,0.0
feat_121,0.0
feat_57,0.0
feat_98,0.0
feat_103,0.0
feat_84,0.0
feat_118,0.0
feat_116,0.0
feat_66,0.0
feat_21,0.0
feat_117,0.0
feat_100,0.0
feat_113,0.0
feat_88,0.0
feat_65,6.292330427593029e-06
feat_104,1.2187785869999246e-05
feat_31,1.766902950848248e-05
feat_29,2.0644819679915828e-05
feat_44,2.799392126413558e-05
feat_55,2.815517309344706e-05
feat_111,3.1448684018942075e-05
feat_80,3.335282714522769e-05
feat_61,3.8685461536447366e-05
feat_8,3.9149447237329935e-05
feat_37,3.923209875753564e-05
feat_120,3.978372862531998e-05
feat_86,4.027760038960437e-05
feat_114,4.495407619162783e-05
feat_46,4.6027112735513855e-05
feat_123,4.804189361578004e-05
feat_75,4.8884178897523614e-05
feat_110,5.664124151869565e-05
feat_24,6.720521181491357e-05
feat_115,6.993317530463727e-05
feat_83,7.426733843791666e-05
feat_52,7.957049601556854e-05
feat_82,7.963098464678354e-05
feat_126,9.193616495197787e-05
feat_93,0.00010118685227435975
feat_42,0.00010305094938565241
feat_94,0.0001199311192838337
feat_32,0.0001410558689292074
feat_112,0.000146401685925035
feat_54,0.0001560239259097873
feat_127,0.00015977549695902482
feat_125,0.00016710033989362217
feat_74,0.0001682029351323333
feat_60,0.00017626890089843527
feat_108,0.00017970321942364364
feat_13,0.00019030439943068522
feat_106,0.00019813866210260933
feat_77,0.00020234935324743298
feat_23,0.00021739789641257446
feat_33,0.0002254360170593106
feat_53,0.00023278679381881772
feat_72,0.00024306076593294534
feat_67,0.00024489798592401967
feat_122,0.00024658257325467227
feat_14,0.00026383656106454545
feat_59,0.0002649151621891388
feat_26,0.0002675873196404943
feat_70,0.00027802333876358887
feat_4,0.0002809413615375789
feat_20,0.000303777922470827
feat_9,0.00030834336217919753
feat_92,0.0003347448714805523
feat_48,0.00034834338759948125
feat_11,0.00039064025850219506
feat_102,0.0004307524725609024
feat_12,0.00044388167937059464
feat_47,0.0004442327236116927
feat_58,0.00048798426610852097
feat_27,0.0004945407838006233
feat_0,0.0005337897874713616
feat_124,0.0005561568421135199
feat_95,0.0005964717230423578
feat_3,0.000690616183301751
feat_36,0.0006942840845832965
feat_10,0.0007825503076383189
feat_15,0.000831076331026015
feat_99,0.0008378661599524051
feat_51,0.0008460113031558247
feat_28,0.0009936729723893922
feat_69,0.0010113931555999934
feat_17,0.0010168383620039023
feat_81,0.0011572222018908728
feat_1,0.0014866572427115088
feat_40,0.0017313211365741932
feat_19,0.0025702202664741325
feat_63,0.004065453678417796
feat_5,0.004807494655530586
feat_2,0.004888683134702055
feat_6,0.006124847483280238
feat_16,0.012633726936902123
feat_7,0.03289308385142573
