feature,mean_importance
feat_106,-0.003518105496001356
feat_18,-0.003111484877555104
feat_97,-0.002655920249648713
feat_105,-0.0018773440605600155
feat_72,-0.001633728409154389
feat_24,-0.0012632877742886795
feat_117,-0.0011493958546493267
feat_64,-0.0009822985757623527
feat_21,-0.0009417804132836549
feat_112,-0.0009335327712977959
feat_56,-0.0009158844531488075
feat_61,-0.0008832177887593496
feat_101,-0.0008634697512021727
feat_100,-0.0008014686831542717
feat_10,-0.000757034658663902
feat_76,-0.0006759463538805966
feat_80,-0.0006440095694726811
feat_84,-0.0006019558367736488
feat_99,-0.0005933552484953086
feat_86,-0.0005773023664060961
feat_55,-0.0005509103064898601
feat_83,-0.000520577921682941
feat_121,-0.0005175622466996987
feat_90,-0.00045396186839945506
feat_59,-0.0003677549866845098
feat_89,-0.0003586660719177459
feat_62,-0.00034624682173194364
feat_107,-0.0003364240686671405
feat_73,-0.000326614814963877
feat_118,-0.00018111998040784005
feat_31,-9.962422937725979e-05
feat_57,-4.557423578368525e-05
feat_116,-1.26170934323655e-05
feat_32,3.926957952482546e-06
feat_77,9.889354580772114e-06
feat_53,1.4015730457295206e-05
feat_65,2.1996835288962124e-05
feat_115,2.9960599757239414e-05
feat_68,6.0320864818086405e-05
feat_47,0.00017237753667491694
feat_111,0.00020315360987908094
feat_103,0.00028421477240931915
feat_92,0.0003032050985806611
feat_79,0.00036298808637627025
feat_14,0.00037668336014129444
feat_8,0.0003850628721075333
feat_93,0.0003932446046534421
feat_48,0.000405689244596763
feat_126,0.000417567891782511
feat_120,0.0004358672281830067
feat_113,0.00043828463327331144
feat_42,0.00045423744654269347
feat_96,0.00048033015884281217
feat_108,0.0005362439776793293
feat_88,0.0005621739903172385
feat_119,0.0005836988214567018
feat_4,0.0005867754074491804
feat_54,0.0006186301681641915
feat_22,0.000660095435891539
feat_49,0.0006704444514908037
feat_82,0.0007112419885236587
feat_35,0.0007122546228090388
feat_67,0.000718447044368653
feat_95,0.0007839739173938875
feat_127,0.0008166164657149366
feat_34,0.0008444605309268604
feat_104,0.0008844101063152588
feat_125,0.000906378542286812
feat_29,0.0009678775037662346
feat_39,0.0009767573864830847
feat_123,0.0010266110239990356
feat_71,0.001027314828178083
feat_91,0.001095467725103405
feat_44,0.0012218726608869135
feat_75,0.0012687846514617186
feat_11,0.0013085021292042586
feat_41,0.0013101019955510606
feat_98,0.001329106687936754
feat_46,0.0013650664379506016
feat_114,0.001374307644055217
feat_17,0.001511805536643296
feat_94,0.001599595523167352
feat_85,0.0016076418381403058
feat_52,0.0017082557621837414
feat_74,0.0017687739632266998
feat_33,0.0017772641523166933
feat_124,0.0017994503347927183
feat_12,0.001826614652230818
feat_50,0.0019663696768601026
feat_20,0.0020125671634367405
feat_13,0.002039057884091755
feat_3,0.0020651086640828932
feat_30,0.0020857410494597994
feat_87,0.002111450950108118
feat_60,0.0021191457931264645
feat_70,0.0021892987384910744
feat_43,0.002243811383736172
feat_26,0.0023648193059744083
feat_66,0.0023881074572642768
feat_109,0.002531760495133284
feat_63,0.002595595392379635
feat_23,0.003089600559392025
feat_102,0.0032713904051969054
feat_110,0.0036480719026688478
feat_36,0.00376403696358365
feat_1,0.0038803872302911823
feat_45,0.0038998904410157075
feat_37,0.003989767377237286
feat_122,0.005106401178294573
feat_58,0.0055929193614721266
feat_9,0.005648392926401691
feat_0,0.0057967422689549465
feat_69,0.005847870530804156
feat_2,0.00595469676568341
feat_38,0.006196798897359313
feat_78,0.006247210725826591
feat_51,0.006410252856070419
feat_27,0.006595696594653244
feat_28,0.006958282943071659
feat_19,0.007925705867140854
feat_25,0.00943297675171817
feat_15,0.009868727322485626
feat_40,0.011742687094888815
feat_16,0.01344750591527304
feat_5,0.013639907941613605
feat_81,0.015468091774753768
feat_6,0.015710238465616477
feat_7,0.03433517731588707
