feature,mean_importance
feat_46,-0.000500924517036827
feat_87,-0.00044565246212269205
feat_121,-0.00042982782332312564
feat_56,-0.00040122100299742056
feat_120,-0.00035490228846473125
feat_104,-0.00034629519269111506
feat_94,-0.0003166372995918598
feat_8,-0.0002793683716199258
feat_84,-0.0002534954373769827
feat_93,-0.00024122021759498402
feat_102,-0.00020278486493716664
feat_112,-0.0001829712468653266
feat_44,-0.00017474251748359482
feat_57,-0.00017299360917173435
feat_32,-0.00017271556981959257
feat_76,-0.00016911577317499927
feat_111,-0.0001519372840224742
feat_70,-0.00014174770457515696
feat_26,-0.00011965510059717133
feat_12,-0.00011030361692812018
feat_103,-0.00010185326379941184
feat_14,-0.00010078882856889848
feat_100,-9.698255720256289e-05
feat_18,-8.482031211234364e-05
feat_23,-8.261115262255813e-05
feat_72,-3.893231527145602e-05
feat_55,-3.364557059872819e-05
feat_53,-1.8683592421719907e-05
feat_124,-1.5864245257213304e-05
feat_97,9.590548180060666e-08
feat_99,7.855502266473912e-06
feat_119,1.3449534092391247e-05
feat_114,1.8868950316219824e-05
feat_30,2.6329303201610976e-05
feat_10,3.123333527155214e-05
feat_52,3.18222339023011e-05
feat_31,3.238051027367739e-05
feat_86,3.70555653494975e-05
feat_0,4.3359797527342536e-05
feat_64,4.568105073430306e-05
feat_92,5.003790967204047e-05
feat_88,8.14392591040658e-05
feat_126,0.00010183424150276288
feat_82,0.00010279158878649941
feat_118,0.00010727982632217082
feat_116,0.0001291552371626814
feat_107,0.0001321852247341937
feat_29,0.00014904066843328677
feat_47,0.00015748318498438608
feat_98,0.00016215177917475732
feat_71,0.0001626965214021947
feat_89,0.00016563485360678864
feat_68,0.00016620675001404183
feat_80,0.00016810852086075468
feat_61,0.00017316140508205624
feat_62,0.00017508228805138693
feat_67,0.00017782032275286407
feat_65,0.00018938559458010485
feat_79,0.00019185981915721407
feat_66,0.00019362284216717374
feat_101,0.0001949289721606684
feat_73,0.0002105046747735484
feat_125,0.0002111245217827129
feat_50,0.00022998363284518764
feat_122,0.0002450118719024896
feat_74,0.0002620534972825883
feat_109,0.00026593692943932545
feat_108,0.00026605045943570713
feat_117,0.0002775224447893354
feat_75,0.00028021860307325674
feat_113,0.00029288838797814076
feat_78,0.0002953350539202981
feat_106,0.0002981227086921834
feat_54,0.0002994916762483868
feat_105,0.0003023914464571176
feat_35,0.0003203255006040795
feat_49,0.00032994504558325755
feat_33,0.00033128770272410345
feat_91,0.00036179123784660925
feat_85,0.00037643642878355533
feat_115,0.00037751950044249136
feat_110,0.00038186836799298797
feat_41,0.00038627929417933693
feat_90,0.00039893347711794647
feat_48,0.0004296104267695888
feat_96,0.000444989668348339
feat_4,0.00047926643843154704
feat_21,0.0004874559908423004
feat_24,0.0004912757065737017
feat_83,0.0004942692953126438
feat_59,0.0005113856564968211
feat_36,0.0005475488088032776
feat_43,0.0005624053214993597
feat_39,0.0006221712466912166
feat_3,0.0006245317244918169
feat_28,0.0006445461797517371
feat_51,0.0006558976362507352
feat_42,0.0006621749871210225
feat_34,0.00066317215552818
feat_123,0.0006683919338942746
feat_127,0.0006957092447206659
feat_45,0.0007123181149356839
feat_77,0.0008157312796079896
feat_69,0.0008436458780562983
feat_22,0.0008613640387465926
feat_37,0.0008662134643705688
feat_20,0.0009079121613021268
feat_95,0.000976703985119154
feat_9,0.0010060668208205614
feat_17,0.001200751392049515
feat_13,0.0012084205912354707
feat_11,0.0013144231519765625
feat_60,0.0013299336292374787
feat_1,0.0016420991360632576
feat_58,0.0016907072395569544
feat_63,0.001958676762207534
feat_40,0.0019657141335311934
feat_38,0.0024991719409681147
feat_25,0.0025837050279356342
feat_15,0.0029371184715828447
feat_27,0.003637765985854702
feat_81,0.004080166876086278
feat_19,0.004329996365427169
feat_5,0.004705911243400296
feat_2,0.0076982557738032534
feat_6,0.010635513563489619
feat_16,0.019243772282473426
feat_7,0.03744199046137324
